ranking_home,ranking_away,mean_points_per_match_tot_home,mean_points_per_match_tot_away,mean_points_per_match_in_location_home,mean_points_per_match_in_location_away,matches_won_tot_home,matches_won_tot_away,mean_shots_home,mean_shots_away,mean_shot_on_target_home,mean_shot_on_target_away,mean_fouls_home,mean_fouls_away,mean_yellow_cards_home,mean_yellow_cards_away,score_home,score_away,winners
9.0,2.0,1.1785714285714286,1.3214285714285714,1.1333333333333333,0.8,0.39285714285714285,0.4642857142857143,10.571428571428571,12.285714285714286,3.7857142857142856,4.571428571428571,16.714285714285715,20.5,2.25,2.357142857142857,0.0,1.0,A
0.0,8.0,1.6785714285714286,1.1071428571428572,2.0,0.8666666666666667,0.6428571428571429,0.21428571428571427,14.714285714285714,9.464285714285714,5.178571428571429,3.2857142857142856,19.285714285714285,17.607142857142858,1.8571428571428572,2.0357142857142856,4.0,1.0,H
3.0,9.0,1.1785714285714286,0.8928571428571429,1.6,0.7857142857142857,0.42857142857142855,0.17857142857142858,14.071428571428571,11.214285714285714,4.678571428571429,3.7857142857142856,17.464285714285715,21.25,2.0,2.607142857142857,2.0,0.0,H
0.0,6.0,1.8214285714285714,1.3571428571428572,1.6428571428571428,1.2,0.7142857142857143,0.5,15.857142857142858,17.857142857142858,5.678571428571429,5.678571428571429,17.178571428571427,20.285714285714285,2.2857142857142856,2.2857142857142856,2.0,0.0,H
4.0,10.0,1.3928571428571428,0.8571428571428571,1.1333333333333333,0.9285714285714286,0.42857142857142855,0.21428571428571427,14.964285714285714,11.392857142857142,5.464285714285714,3.8214285714285716,16.285714285714285,19.5,2.4285714285714284,2.7857142857142856,0.0,3.0,A
0.0,10.0,1.3928571428571428,0.8571428571428571,2.0,0.7857142857142857,0.4642857142857143,0.14285714285714285,14.785714285714286,10.178571428571429,5.107142857142857,3.1785714285714284,19.035714285714285,21.535714285714285,2.1785714285714284,2.7142857142857144,5.0,2.0,H
7.0,4.0,0.7857142857142857,1.1785714285714286,1.2857142857142858,0.7857142857142857,0.10714285714285714,0.35714285714285715,12.428571428571429,11.0,3.642857142857143,3.7142857142857144,19.535714285714285,17.821428571428573,2.25,2.2142857142857144,1.0,1.0,D
5.0,4.0,1.0,1.5357142857142858,1.4,1.4,0.2857142857142857,0.4642857142857143,12.714285714285714,16.642857142857142,4.5,5.892857142857143,19.25,15.642857142857142,2.5357142857142856,2.0,2.0,2.0,D
10.0,1.0,0.8214285714285714,1.8214285714285714,0.9285714285714286,1.7857142857142858,0.2857142857142857,0.5714285714285714,13.0,15.428571428571429,4.214285714285714,5.714285714285714,17.928571428571427,17.821428571428573,1.7857142857142858,2.2857142857142856,1.0,5.0,A
4.0,7.0,1.3571428571428572,1.0357142857142858,1.5714285714285714,0.7857142857142857,0.32142857142857145,0.32142857142857145,14.678571428571429,12.392857142857142,4.964285714285714,3.392857142857143,18.107142857142858,20.678571428571427,2.107142857142857,2.25,1.0,1.0,D
8.0,5.0,1.0344827586206897,1.3448275862068966,1.2666666666666666,1.5714285714285714,0.3448275862068966,0.41379310344827586,12.310344827586206,14.931034482758621,3.3448275862068964,5.448275862068965,20.75862068965517,16.413793103448278,2.2758620689655173,2.3793103448275863,1.0,0.0,H
4.0,0.0,1.5172413793103448,1.7586206896551724,1.6428571428571428,1.5333333333333334,0.4482758620689655,0.6551724137931034,16.655172413793103,14.758620689655173,5.896551724137931,5.172413793103448,15.724137931034482,19.310344827586206,2.0689655172413794,1.8620689655172413,1.0,4.0,A
8.0,9.0,1.0689655172413792,1.1724137931034482,1.2857142857142858,1.2142857142857142,0.20689655172413793,0.41379310344827586,9.379310344827585,10.620689655172415,3.2758620689655173,3.8275862068965516,17.689655172413794,17.344827586206897,2.103448275862069,2.310344827586207,0.0,1.0,A
11.0,0.0,0.8620689655172413,1.3448275862068966,0.8,0.7333333333333333,0.2413793103448276,0.4482758620689655,11.482758620689655,14.482758620689655,3.8620689655172415,5.0,19.82758620689655,19.17241379310345,2.7586206896551726,2.1724137931034484,1.0,0.0,H
6.0,11.0,1.3448275862068966,0.7931034482758621,1.5,0.6666666666666666,0.5172413793103449,0.27586206896551724,17.517241379310345,12.89655172413793,5.551724137931035,4.137931034482759,20.379310344827587,18.0,2.310344827586207,1.793103448275862,1.0,0.0,H
1.0,5.0,1.3448275862068966,1.3103448275862069,1.9285714285714286,1.0666666666666667,0.4827586206896552,0.3103448275862069,12.310344827586206,14.689655172413794,4.586206896551724,4.827586206896552,20.689655172413794,18.310344827586206,2.3793103448275863,2.1724137931034484,2.0,0.0,H
0.0,8.0,1.8620689655172413,0.7586206896551724,1.7333333333333334,0.26666666666666666,0.7241379310344828,0.10344827586206896,15.96551724137931,12.551724137931034,5.689655172413793,3.793103448275862,17.137931034482758,19.482758620689655,2.2413793103448274,2.2758620689655173,3.0,0.0,H
10.0,3.0,0.896551724137931,1.206896551724138,1.0,0.7857142857142857,0.13793103448275862,0.41379310344827586,10.413793103448276,14.068965517241379,3.310344827586207,4.724137931034483,21.379310344827587,17.413793103448278,2.6551724137931036,2.103448275862069,2.0,2.0,D
5.0,2.0,1.1379310344827587,1.7586206896551724,1.4666666666666666,1.6666666666666667,0.3448275862068966,0.5517241379310345,11.068965517241379,15.137931034482758,3.7241379310344827,5.655172413793103,17.724137931034484,17.655172413793103,2.1724137931034484,2.206896551724138,0.0,0.0,D
10.0,6.0,0.896551724137931,1.0689655172413792,1.0,0.7142857142857143,0.1724137931034483,0.3103448275862069,11.620689655172415,12.655172413793103,3.8275862068965516,4.586206896551724,21.724137931034484,19.275862068965516,2.689655172413793,2.5172413793103448,1.0,3.0,A
4.0,7.0,1.2,1.3666666666666667,1.5625,1.25,0.4,0.5333333333333333,13.9,17.8,4.633333333333334,5.6,17.5,20.133333333333333,2.2,2.3,1.0,2.0,A
9.0,8.0,1.1666666666666667,1.0,1.125,0.7333333333333333,0.43333333333333335,0.3333333333333333,10.733333333333333,12.366666666666667,3.8333333333333335,3.3333333333333335,17.366666666666667,20.433333333333334,2.3,2.2666666666666666,1.0,0.0,H
0.0,10.0,1.8,0.9333333333333333,2.066666666666667,1.0666666666666667,0.6333333333333333,0.23333333333333334,14.966666666666667,11.333333333333334,5.2,3.8666666666666667,19.4,19.833333333333332,1.8,2.7,3.0,3.0,D
2.0,11.0,1.7666666666666666,0.8666666666666667,1.8666666666666667,0.7333333333333333,0.5666666666666667,0.13333333333333333,15.566666666666666,10.3,5.8,3.2666666666666666,17.5,21.2,2.1333333333333333,2.6666666666666665,2.0,0.0,H
1.0,11.0,1.3333333333333333,0.8666666666666667,1.9333333333333333,0.7333333333333333,0.4666666666666667,0.16666666666666666,14.433333333333334,11.5,4.933333333333334,3.7666666666666666,19.166666666666668,21.766666666666666,2.1666666666666665,2.8,1.0,0.0,H
9.0,3.0,0.7333333333333333,1.3333333333333333,1.2,0.8125,0.1,0.5,12.533333333333333,12.3,3.7333333333333334,4.533333333333333,19.366666666666667,20.7,2.2666666666666666,2.3333333333333335,0.0,1.0,A
4.0,9.0,1.5333333333333334,1.0666666666666667,1.6666666666666667,0.875,0.4666666666666667,0.2,16.633333333333333,9.666666666666666,5.9,3.3,15.833333333333334,17.7,2.066666666666667,2.1333333333333333,2.0,1.0,H
5.0,6.0,1.1,1.1666666666666667,1.4375,0.8666666666666667,0.3,0.3333333333333333,12.666666666666666,11.033333333333333,4.533333333333333,3.7333333333333334,19.066666666666666,18.1,2.5,2.2333333333333334,2.0,2.0,D
11.0,6.0,0.8333333333333334,1.3,1.0,1.4666666666666666,0.3,0.4,12.8,14.733333333333333,4.133333333333334,5.4,17.933333333333334,16.266666666666666,1.8,2.3333333333333335,2.0,0.0,H
6.0,1.0,1.2666666666666666,1.8333333333333333,1.4666666666666666,1.9333333333333333,0.3,0.7333333333333333,14.666666666666666,15.766666666666667,4.8,5.533333333333333,18.133333333333333,17.133333333333333,2.1666666666666665,2.2333333333333334,0.0,1.0,A
7.0,11.0,1.064516129032258,0.9354838709677419,1.2666666666666666,0.875,0.1935483870967742,0.3225806451612903,9.548387096774194,12.838709677419354,3.2580645161290325,4.193548387096774,17.70967741935484,17.774193548387096,2.064516129032258,1.7419354838709677,1.0,4.0,A
10.0,3.0,0.9032258064516129,1.7419354838709677,0.75,1.625,0.22580645161290322,0.5806451612903226,11.32258064516129,15.419354838709678,3.903225806451613,5.774193548387097,20.032258064516128,17.516129032258064,2.6774193548387095,2.129032258064516,0.0,1.0,A
5.0,8.0,1.3870967741935485,1.1612903225806452,1.5333333333333334,1.2,0.5483870967741935,0.41935483870967744,17.93548387096774,10.806451612903226,5.580645161290323,3.870967741935484,20.258064516129032,17.548387096774192,2.2903225806451615,2.3225806451612905,2.0,1.0,H
1.0,0.0,1.3870967741935485,1.8064516129032258,2.0,1.5625,0.5161290322580645,0.6129032258064516,12.548387096774194,14.741935483870968,4.612903225806452,5.161290322580645,20.548387096774192,19.322580645161292,2.3225806451612905,1.8387096774193548,3.0,2.0,H
2.0,2.0,1.8387096774193548,1.3548387096774193,1.75,0.8125,0.7096774193548387,0.45161290322580644,15.741935483870968,14.387096774193548,5.548387096774194,4.903225806451613,17.193548387096776,19.129032258064516,2.225806451612903,2.193548387096774,2.0,2.0,D
6.0,4.0,1.3870967741935485,1.5483870967741935,1.3125,1.4375,0.41935483870967744,0.45161290322580644,14.870967741935484,16.774193548387096,5.483870967741935,6.032258064516129,16.548387096774192,15.806451612903226,2.3548387096774195,2.096774193548387,4.0,2.0,H
10.0,5.0,0.8709677419354839,1.1612903225806452,1.0,0.8666666666666667,0.12903225806451613,0.3225806451612903,10.419354838709678,12.612903225806452,3.3870967741935485,4.548387096774194,21.35483870967742,19.193548387096776,2.6774193548387095,2.4516129032258065,1.0,3.0,A
6.0,4.0,1.1290322580645162,1.1612903225806452,1.375,0.7333333333333333,0.3225806451612903,0.3870967741935484,10.838709677419354,13.935483870967742,3.6451612903225805,4.580645161290323,18.129032258064516,17.483870967741936,2.193548387096774,2.193548387096774,0.0,0.0,D
9.0,7.0,0.9032258064516129,1.0,1.0625,0.75,0.1935483870967742,0.3225806451612903,11.709677419354838,12.32258064516129,3.774193548387097,3.3225806451612905,21.483870967741936,20.580645161290324,2.806451612903226,2.225806451612903,2.0,1.0,H
8.0,6.0,0.7096774193548387,1.2903225806451613,1.125,1.125,0.0967741935483871,0.3225806451612903,12.935483870967742,15.03225806451613,3.870967741935484,4.870967741935484,19.580645161290324,18.161290322580644,2.3548387096774195,2.161290322580645,0.0,2.0,A
1.0,5.0,1.34375,1.375,1.875,1.4375,0.5,0.4375,12.46875,14.875,4.5625,5.46875,20.5,16.375,2.3125,2.34375,0.0,1.0,A
0.0,1.0,1.78125,1.8125,2.0,1.875,0.59375,0.6875,14.8125,15.625,5.125,5.625,19.3125,17.40625,1.84375,2.21875,1.0,1.0,D
4.0,10.0,1.125,0.71875,1.4705882352941178,0.3125,0.375,0.125,14.1875,12.8125,4.6875,3.84375,17.5625,19.8125,2.25,2.4375,0.0,1.0,A
8.0,6.0,1.1875,1.09375,1.1764705882352942,0.8125,0.4375,0.3125,10.875,10.875,3.96875,3.65625,17.59375,17.96875,2.3125,2.1875,2.0,0.0,H
7.0,5.0,1.03125,1.125,1.3125,0.8125,0.34375,0.3125,12.4375,12.625,3.40625,4.5,20.90625,19.0625,2.21875,2.375,2.0,0.0,H
0.0,11.0,1.84375,0.90625,2.0625,0.75,0.59375,0.1875,15.4375,11.53125,5.84375,3.78125,17.25,21.15625,2.0625,2.8125,5.0,1.0,H
0.0,9.0,1.4375,1.0625,2.0625,0.8823529411764706,0.46875,0.1875,14.5,9.75,5.0625,3.25,19.21875,17.65625,2.1875,2.09375,4.0,1.0,H
3.0,12.0,1.59375,0.90625,1.75,0.8125,0.46875,0.125,16.84375,10.6875,6.09375,3.46875,15.6875,21.4375,2.0625,2.625,3.0,2.0,H
13.0,10.0,0.90625,0.9375,0.9375,1.125,0.3125,0.25,12.90625,11.09375,4.15625,3.84375,17.75,19.9375,1.75,2.65625,0.0,2.0,A
4.0,5.0,1.34375,1.375,1.5625,1.2352941176470589,0.34375,0.53125,15.0625,17.875,4.875,5.5,18.09375,20.1875,2.09375,2.3125,3.0,1.0,H
11.0,5.0,0.9393939393939394,1.3636363636363635,0.7647058823529411,1.1764705882352942,0.24242424242424243,0.36363636363636365,11.393939393939394,15.181818181818182,4.0,4.96969696969697,19.727272727272727,17.87878787878788,2.6363636363636362,2.0606060606060606,1.0,2.0,A
4.0,3.0,1.4545454545454546,1.5757575757575757,1.6875,1.411764705882353,0.5454545454545454,0.45454545454545453,17.757575757575758,16.848484848484848,5.515151515151516,5.96969696969697,20.272727272727273,15.727272727272727,2.3636363636363638,2.0606060606060606,4.0,1.0,H
9.0,3.0,1.0909090909090908,1.303030303030303,1.3125,0.7647058823529411,0.21212121212121213,0.48484848484848486,9.757575757575758,12.636363636363637,3.3333333333333335,4.545454545454546,17.575757575757574,20.454545454545453,2.121212121212121,2.303030303030303,2.0,0.0,H
8.0,7.0,1.3333333333333333,1.121212121212121,1.2352941176470589,0.75,0.42424242424242425,0.3939393939393939,14.93939393939394,14.090909090909092,5.424242424242424,4.666666666666667,16.393939393939394,17.575757575757574,2.3333333333333335,2.212121212121212,0.0,1.0,A
11.0,9.0,0.9393939393939394,1.0303030303030303,1.0588235294117647,0.7647058823529411,0.15151515151515152,0.3333333333333333,10.727272727272727,12.636363636363637,3.515151515151515,3.4545454545454546,21.545454545454547,21.0,2.5757575757575757,2.1515151515151514,2.0,1.0,H
0.0,1.0,1.878787878787879,1.393939393939394,2.1176470588235294,0.7647058823529411,0.6060606060606061,0.45454545454545453,15.484848484848484,14.333333333333334,5.909090909090909,4.96969696969697,17.12121212121212,19.03030303030303,2.0,2.1818181818181817,3.0,0.0,H
8.0,3.0,1.0909090909090908,1.7575757575757576,1.3529411764705883,1.7647058823529411,0.3333333333333333,0.6666666666666666,10.848484848484848,15.272727272727273,3.757575757575758,5.515151515151516,17.96969696969697,17.636363636363637,2.1818181818181817,2.272727272727273,1.0,0.0,H
10.0,2.0,0.7575757575757576,1.7878787878787878,1.1764705882352942,1.588235294117647,0.12121212121212122,0.5757575757575758,13.0,15.030303030303031,3.8181818181818183,5.121212121212121,19.696969696969695,19.303030303030305,2.393939393939394,1.8484848484848484,2.0,2.0,D
6.0,9.0,1.1818181818181819,1.2424242424242424,1.5294117647058822,1.3125,0.30303030303030304,0.42424242424242425,12.787878787878787,11.030303030303031,4.636363636363637,4.090909090909091,19.03030303030303,17.393939393939394,2.393939393939394,2.303030303030303,3.0,3.0,D
11.0,12.0,0.9090909090909091,0.8787878787878788,1.0588235294117647,0.8235294117647058,0.21212121212121213,0.30303030303030304,11.696969696969697,12.696969696969697,3.8484848484848486,4.090909090909091,21.09090909090909,17.636363636363637,2.757575757575758,1.7272727272727273,1.0,0.0,H
9.0,11.0,1.088235294117647,0.7941176470588235,1.2941176470588236,0.4117647058823529,0.20588235294117646,0.14705882352941177,10.029411764705882,12.882352941176471,3.411764705882353,3.7941176470588234,17.705882352941178,19.58823529411765,2.176470588235294,2.411764705882353,1.0,2.0,A
3.0,8.0,1.7647058823529411,1.2941176470588236,1.7647058823529411,1.3529411764705883,0.6764705882352942,0.4117647058823529,15.088235294117647,14.764705882352942,5.470588235294118,5.382352941176471,17.58823529411765,16.529411764705884,2.323529411764706,2.3529411764705883,2.0,0.0,H
10.0,1.0,1.0,1.8823529411764706,1.2352941176470589,1.6470588235294117,0.3235294117647059,0.6176470588235294,12.558823529411764,15.617647058823529,3.411764705882353,5.970588235294118,20.705882352941178,16.91176470588235,2.1470588235294117,2.0,0.0,2.0,A
5.0,12.0,1.4411764705882353,0.8823529411764706,1.6470588235294117,0.7058823529411765,0.5588235294117647,0.20588235294117646,17.705882352941178,11.588235294117647,5.411764705882353,3.8823529411764706,20.441176470588236,21.147058823529413,2.323529411764706,2.7058823529411766,1.0,0.0,H
3.0,6.0,1.3529411764705883,1.1764705882352942,1.9411764705882353,0.8235294117647058,0.5,0.29411764705882354,12.647058823529411,12.647058823529411,4.529411764705882,4.5588235294117645,20.705882352941178,19.08823529411765,2.2941176470588234,2.4705882352941178,3.0,1.0,H
2.0,12.0,1.7941176470588236,0.9705882352941176,2.0,0.8823529411764706,0.5588235294117647,0.14705882352941177,15.058823529411764,10.735294117647058,5.147058823529412,3.5,19.11764705882353,21.558823529411764,1.8823529411764706,2.5294117647058822,2.0,2.0,D
0.0,9.0,1.5,1.2352941176470589,2.235294117647059,1.2941176470588236,0.47058823529411764,0.4117647058823529,14.558823529411764,11.352941176470589,5.205882352941177,4.088235294117647,18.705882352941178,17.294117647058822,2.1470588235294117,2.323529411764706,5.0,1.0,H
5.0,12.0,1.5294117647058822,0.9117647058823529,1.6470588235294117,1.0588235294117647,0.4411764705882353,0.23529411764705882,16.88235294117647,11.264705882352942,6.0588235294117645,3.9411764705882355,15.735294117647058,20.08823529411765,2.0294117647058822,2.6470588235294117,0.0,0.0,D
13.0,8.0,0.9117647058823529,1.088235294117647,1.0,0.8235294117647058,0.3235294117647059,0.3235294117647059,12.617647058823529,10.676470588235293,4.117647058823529,3.735294117647059,17.794117647058822,18.08823529411765,1.7058823529411764,2.1176470588235294,2.0,1.0,H
5.0,7.0,1.411764705882353,1.088235294117647,1.6470588235294117,0.7058823529411765,0.38235294117647056,0.38235294117647056,15.058823529411764,13.911764705882353,4.9411764705882355,4.5588235294117645,17.676470588235293,17.61764705882353,2.0,2.264705882352941,3.0,0.0,H
8.0,6.0,1.2857142857142858,1.457142857142857,1.2222222222222223,1.2777777777777777,0.4,0.4,14.742857142857142,15.114285714285714,5.314285714285714,4.9714285714285715,16.62857142857143,17.82857142857143,2.3714285714285714,1.9428571428571428,1.0,3.0,A
4.0,11.0,1.2857142857142858,0.7714285714285715,1.7222222222222223,0.3888888888888889,0.3142857142857143,0.14285714285714285,12.628571428571428,12.971428571428572,4.685714285714286,3.8285714285714287,19.17142857142857,19.485714285714284,2.4857142857142858,2.3714285714285714,5.0,0.0,H
7.0,3.0,1.0857142857142856,1.3428571428571427,1.4444444444444444,0.7777777777777778,0.37142857142857144,0.4857142857142857,13.714285714285714,12.571428571428571,4.514285714285714,4.428571428571429,17.62857142857143,20.685714285714287,2.2285714285714286,2.3142857142857145,1.0,1.0,D
9.0,6.0,1.2571428571428571,1.542857142857143,1.2222222222222223,1.4444444444444444,0.4,0.42857142857142855,11.285714285714286,17.0,4.114285714285714,6.2,17.34285714285714,15.971428571428572,2.3714285714285714,2.0285714285714285,2.0,2.0,D
10.0,6.0,0.9714285714285714,1.457142857142857,1.1666666666666667,1.2777777777777777,0.3142857142857143,0.5714285714285714,12.542857142857143,17.742857142857144,3.3714285714285714,5.457142857142857,20.685714285714287,20.457142857142856,2.1714285714285713,2.342857142857143,0.0,2.0,A
13.0,4.0,0.9428571428571428,1.7714285714285714,0.8333333333333334,1.7777777777777777,0.22857142857142856,0.6571428571428571,11.371428571428572,15.0,4.057142857142857,5.428571428571429,20.285714285714285,17.8,2.657142857142857,2.3142857142857145,2.0,2.0,D
12.0,8.0,0.9714285714285714,1.0857142857142856,1.0555555555555556,0.8333333333333334,0.14285714285714285,0.3142857142857143,11.228571428571428,10.6,3.657142857142857,3.657142857142857,21.314285714285713,18.057142857142857,2.5428571428571427,2.1142857142857143,1.0,1.0,D
1.0,2.0,1.8571428571428572,1.7714285714285714,2.0555555555555554,1.5555555555555556,0.6,0.5428571428571428,15.657142857142857,15.057142857142857,5.885714285714286,5.171428571428572,16.82857142857143,18.942857142857143,2.0,1.8857142857142857,1.0,1.0,D
13.0,0.0,0.9142857142857143,1.457142857142857,1.0,0.7222222222222222,0.34285714285714286,0.45714285714285713,12.742857142857142,14.457142857142857,4.085714285714285,5.114285714285714,17.8,18.714285714285715,1.7142857142857142,2.142857142857143,1.0,0.0,H
12.0,9.0,0.8857142857142857,1.0857142857142856,1.0555555555555556,0.8888888888888888,0.2,0.2,11.885714285714286,10.057142857142857,3.9714285714285715,3.4571428571428573,21.142857142857142,17.857142857142858,2.7142857142857144,2.2857142857142856,1.0,1.0,D
4.0,11.0,1.6111111111111112,1.0277777777777777,1.7777777777777777,0.8888888888888888,0.4444444444444444,0.3055555555555556,17.055555555555557,12.61111111111111,6.277777777777778,3.4722222222222223,15.777777777777779,20.666666666666668,2.0,2.1666666666666665,4.0,3.0,H
6.0,1.0,1.4722222222222223,1.8333333333333333,1.6666666666666667,1.6111111111111112,0.4166666666666667,0.5833333333333334,15.416666666666666,15.583333333333334,5.083333333333333,5.805555555555555,17.555555555555557,16.86111111111111,1.9722222222222223,2.0555555555555554,2.0,1.0,H
10.0,15.0,1.1111111111111112,0.9722222222222222,1.3333333333333333,0.8888888888888888,0.2222222222222222,0.1388888888888889,10.13888888888889,11.305555555555555,3.4722222222222223,3.638888888888889,17.86111111111111,21.13888888888889,2.2777777777777777,2.5,2.0,1.0,H
8.0,6.0,1.4444444444444444,1.25,1.6111111111111112,0.7777777777777778,0.5833333333333334,0.3055555555555556,17.583333333333332,12.5,5.444444444444445,4.583333333333333,20.25,19.13888888888889,2.2777777777777777,2.5,1.0,0.0,H
3.0,14.0,1.3611111111111112,0.9722222222222222,1.9444444444444444,1.1111111111111112,0.4722222222222222,0.2222222222222222,12.75,11.444444444444445,4.527777777777778,4.055555555555555,20.416666666666668,20.305555555555557,2.361111111111111,2.611111111111111,2.0,2.0,D
4.0,16.0,1.8055555555555556,0.8888888888888888,1.8333333333333333,0.7777777777777778,0.6666666666666666,0.3333333333333333,14.916666666666666,12.833333333333334,5.472222222222222,4.138888888888889,17.63888888888889,17.583333333333332,2.25,1.6666666666666667,3.0,0.0,H
2.0,9.0,1.7777777777777777,1.1111111111111112,2.0,0.7777777777777778,0.5277777777777778,0.3611111111111111,15.055555555555555,13.63888888888889,5.194444444444445,4.527777777777778,18.88888888888889,17.444444444444443,1.8333333333333333,2.1666666666666665,2.0,2.0,D
10.0,15.0,1.0833333333333333,0.9166666666666666,1.3333333333333333,0.7777777777777778,0.3055555555555556,0.2222222222222222,10.75,11.805555555555555,3.6666666666666665,4.0,18.166666666666668,20.944444444444443,2.138888888888889,2.6666666666666665,1.0,2.0,A
0.0,11.0,1.4722222222222223,1.25,2.2222222222222223,1.2777777777777777,0.4722222222222222,0.3888888888888889,14.36111111111111,14.666666666666666,5.055555555555555,5.166666666666667,18.72222222222222,16.694444444444443,2.111111111111111,2.388888888888889,2.0,0.0,H
12.0,11.0,0.8055555555555556,1.25,1.2222222222222223,1.2777777777777777,0.16666666666666666,0.3888888888888889,13.38888888888889,11.222222222222221,3.9444444444444446,4.111111111111111,19.194444444444443,17.02777777777778,2.3333333333333335,2.3055555555555554,2.0,1.0,H
11.0,12.0,1.2432432432432432,0.7837837837837838,1.2105263157894737,0.3684210526315789,0.40540540540540543,0.16216216216216217,14.783783783783784,13.486486486486486,5.162162162162162,3.972972972972973,16.62162162162162,19.10810810810811,2.3513513513513513,2.2972972972972974,1.0,0.0,H
8.0,0.0,1.135135135135135,1.4864864864864864,1.4736842105263157,0.7894736842105263,0.35135135135135137,0.4594594594594595,13.783783783783784,14.243243243243244,4.621621621621622,5.054054054054054,17.45945945945946,18.675675675675677,2.1621621621621623,2.081081081081081,2.0,2.0,D
9.0,4.0,1.2702702702702702,1.7837837837837838,1.263157894736842,1.736842105263158,0.40540540540540543,0.6486486486486487,11.378378378378379,14.91891891891892,4.216216216216216,5.378378378378378,16.72972972972973,17.56756756756757,2.27027027027027,2.2162162162162162,2.0,1.0,H
9.0,9.0,1.0810810810810811,1.0810810810810811,1.263157894736842,0.8421052631578947,0.32432432432432434,0.2972972972972973,12.621621621621621,10.837837837837839,3.5135135135135136,3.675675675675676,20.675675675675677,18.324324324324323,2.135135135135135,2.135135135135135,3.0,1.0,H
13.0,9.0,0.9459459459459459,1.0810810810810811,0.7894736842105263,0.8421052631578947,0.21621621621621623,0.21621621621621623,11.486486486486486,10.08108108108108,4.054054054054054,3.4324324324324325,20.216216216216218,17.675675675675677,2.5405405405405403,2.2162162162162162,0.0,0.0,D
13.0,7.0,0.972972972972973,1.4324324324324325,1.0526315789473684,1.263157894736842,0.13513513513513514,0.5675675675675675,11.594594594594595,17.64864864864865,3.810810810810811,5.486486486486487,21.27027027027027,20.18918918918919,2.5135135135135136,2.2972972972972974,1.0,1.0,D
1.0,5.0,1.837837837837838,1.6486486486486487,2.0526315789473686,1.5263157894736843,0.5675675675675675,0.4594594594594595,15.675675675675675,17.08108108108108,5.864864864864865,6.297297297297297,16.864864864864863,15.702702702702704,2.0,2.027027027027027,2.0,3.0,A
4.0,6.0,1.2702702702702702,1.4864864864864864,1.736842105263158,1.3157894736842106,0.2972972972972973,0.40540540540540543,12.54054054054054,15.675675675675675,4.594594594594595,5.108108108108108,18.89189189189189,17.56756756756757,2.5135135135135136,1.945945945945946,2.0,2.0,D
14.0,2.0,0.8648648648648649,1.8108108108108107,0.9473684210526315,1.631578947368421,0.32432432432432434,0.5405405405405406,12.702702702702704,15.027027027027026,4.081081081081081,5.27027027027027,17.43243243243243,18.89189189189189,1.6756756756756757,1.837837837837838,0.0,3.0,A
12.0,3.0,0.9459459459459459,1.4054054054054055,1.105263157894737,0.8947368421052632,0.21621621621621623,0.4864864864864865,11.91891891891892,12.891891891891891,4.027027027027027,4.648648648648648,21.027027027027028,20.35135135135135,2.6486486486486487,2.324324324324324,2.0,3.0,A
9.0,11.0,1.131578947368421,1.0789473684210527,1.4210526315789473,0.8947368421052632,0.23684210526315788,0.3157894736842105,10.236842105263158,12.894736842105264,3.6315789473684212,3.6052631578947367,17.44736842105263,20.36842105263158,2.210526315789474,2.0789473684210527,3.0,1.0,H
7.0,1.0,1.394736842105263,1.8421052631578947,1.5263157894736843,1.631578947368421,0.5526315789473685,0.5789473684210527,17.63157894736842,15.68421052631579,5.421052631578948,5.7894736842105265,19.94736842105263,16.710526315789473,2.236842105263158,1.9736842105263157,0.0,2.0,A
1.0,14.0,1.4736842105263157,0.9736842105263158,2.0526315789473686,0.8947368421052632,0.5,0.13157894736842105,12.921052631578947,11.947368421052632,4.684210526315789,4.0,20.157894736842106,20.86842105263158,2.263157894736842,2.526315789473684,4.0,1.0,H
3.0,8.0,1.8421052631578947,1.1842105263157894,1.9473684210526316,0.8947368421052632,0.6578947368421053,0.34210526315789475,15.026315789473685,13.736842105263158,5.473684210526316,4.631578947368421,17.394736842105264,17.18421052631579,2.210526315789474,2.1052631578947367,4.0,3.0,H
2.0,12.0,1.8157894736842106,1.2105263157894737,2.0,1.2105263157894737,0.5526315789473685,0.39473684210526316,15.105263157894736,14.921052631578947,5.2894736842105265,5.078947368421052,18.92105263157895,16.44736842105263,1.7894736842105263,2.3421052631578947,2.0,0.0,H
9.0,14.0,1.131578947368421,0.9210526315789473,1.4210526315789473,1.0526315789473684,0.3157894736842105,0.21052631578947367,10.789473684210526,11.447368421052632,3.710526315789474,4.052631578947368,18.31578947368421,19.94736842105263,2.0789473684210527,2.473684210526316,3.0,0.0,H
0.0,6.0,1.5,1.2894736842105263,2.210526315789474,0.8421052631578947,0.4473684210526316,0.2894736842105263,14.526315789473685,12.657894736842104,5.184210526315789,4.684210526315789,18.57894736842105,18.94736842105263,2.0789473684210527,2.526315789473684,2.0,2.0,D
12.0,15.0,0.7894736842105263,0.868421052631579,1.2105263157894737,0.7894736842105263,0.15789473684210525,0.3157894736842105,13.394736842105264,12.894736842105264,3.9473684210526314,4.184210526315789,19.07894736842105,17.5,2.3157894736842106,1.631578947368421,1.0,1.0,D
